account_id,feature_name,times_used,first_used_date,last_used_date
ACC-102290,custom_reports,48,07/12/2024,06-Sep-2024
ACC-102290,team_permissions,132,2022-11-05,2023-07-19
ACC-102290,data_export,80,2024-08-05,2024-09-17
ACC-102290,mobile_app,43,2024-07-09,
ACC-102290,audit_logs,21,2024-02-27,2024/05/28
ACC-102290,webhooks,41,2024-02-14,2024-07-06
ACC-102290,bulk_import,28,05/02/2024,13-Jun-2024
ACC-102290,sandbox_environment,23,2024-06-12,08/20/2024
ACC-101727,dashboard,87,2023-11-17,2024-05-04
ACC-101727,integrations_slack,62,2025-08-27,2026-05-21
ACC-101727,integrations_salesforce,66,2023-05-12,10/06/2025
ACC-101727,custom_reports,27,2026-02-24,07-Apr-2026
ACC-101727,workflow_automation,16,2024-03-29,
ACC-101727,mobile_app,55,02/27/2025,21/08/2025
ACC-101727,advanced_analytics,13,27-Dec-2023,2025-01-09
ACC-101727,custom_branding,18,2024-07-16,07/23/2025
ACC-100610,team_permissions,13,08/31/2025,2026-05-12
ACC-100570,integrations_salesforce,66,03/24/2025,25/03/2025
ACC-100570,sso_login,24,2025-03-09,03/14/2025
ACC-103886,dashboard,60,28-Aug-2022,09/15/2022
ACC-103886,api_access,25,2022-08-31,10/18/2022
ACC-103886,integrations_salesforce,29,20-Jun-2022,2022-07-26
ACC-103886,custom_reports,41,2022-08-23,
ACC-103886,mobile_app,22,2022-06-29,20/10/2022
ACC-103886,billing_portal,10,04/10/2022,2022-10-27
ACC-103886,advanced_analytics,125,2022-09-03,2022/09/07
ACC-101317,team_permissions,18,2024-05-07,11/01/2024
ACC-101317,workflow_automation,30,2022-11-16,02-Nov-2023
ACC-101317,audit_logs,30,04/25/2023,06/05/2023
ACC-101317,in_app_chat_support,16,2024-01-26,05-Sep-2024
ACC-101317,advanced_analytics,26,01-Apr-2023,2023-10-24
ACC-101317,custom_branding,36,2023-12-29,2024-07-06
ACC-100343,api_access,104,2023-03-12,2023-04-11
ACC-100343,team_permissions,18,13-Jul-2023,18/05/2026
ACC-100343,workflow_automation,30,2024-01-05,06/17/2024
ACC-100343,audit_logs,158,2024-01-12,
ACC-100343,billing_portal,11,2025-07-28,19/10/2025
ACC-100343,bulk_import,29,2025-02-01,09-Jan-2026
ACC-100343,custom_branding,13,26/04/2023,06/05/2025
ACC-100343,sandbox_environment,15,03/30/2023,04/02/2026
ACC-100587,api_access,27,2025/05/11,2025-07-20
ACC-100587,integrations_slack,116,2024/06/13,2025-04-15
ACC-100587,sso_login,39,02/04/2026,2026-02-07
ACC-100587,in_app_chat_support,52,2024-11-23,2025-04-13
ACC-100587,advanced_analytics,88,10/27/2025,2025-10-29
ACC-104742,api_access,13,09/18/2022,2023-02-13
ACC-104742,data_export,13,12/11/2022,30/12/2022
ACC-104742,mobile_app,6,2022-09-05,2022/12/18
ACC-104742,billing_portal,17,2022-10-09,2022-10-21
ACC-104742,advanced_analytics,16,09/29/2022,2022/10/01
ACC-104742,custom_branding,31,04/11/2022,2023-01-04
ACC-100636,dashboard,11,2024-11-26,06/03/2025
ACC-100636,integrations_salesforce,26,2025-06-30,09/11/2025
ACC-100636,custom_reports,67,24-Oct-2023,2026-05-07
ACC-100636,mobile_app,30,2023-02-20,03/19/2023
ACC-100636,advanced_analytics,20,07/11/2023,09/25/2025
ACC-100636,sandbox_environment,37,2025-11-12,2026-04-30
ACC-100434,integrations_salesforce,37,2024-05-07,2024-09-16
ACC-100434,custom_reports,84,2025-10-30,2025-12-23
ACC-100434,team_permissions,45,11/03/2023,24-May-2025
ACC-100434,billing_portal,72,03/12/2023,
ACC-101903,data_export,400,12-Aug-2024,2024-10-12
ACC-101903,mobile_app,48,2023-12-05,09/04/2024
ACC-103215,dashboard,58,2025-01-21,10-Apr-2025
ACC-103215,api_access,19,14-Dec-2025,2026-02-18
ACC-103215,integrations_slack,19,2024-08-09,
ACC-103215,custom_reports,4,2025/02/04,2026-01-15
ACC-103215,team_permissions,51,2024/11/21,2025-07-09
ACC-103215,mobile_app,8,2026-01-03,2026-04-20
ACC-103215,audit_logs,52,2025-04-02,2025-08-06
ACC-103215,webhooks,143,04/08/2024,2025-12-24
ACC-103215,billing_portal,63,2024-06-05,08/07/2025
ACC-103215,in_app_chat_support,26,07/04/2025,2026-02-01
ACC-103215,bulk_import,111,2025/07/06,11/23/2025
ACC-103215,custom_branding,9,2026/05/22,2026-05-26
ACC-103215,sandbox_environment,17,2026/01/20,2026-05-24
ACC-100097,api_access,8,08/12/2024,2025-03-22
ACC-100097,sso_login,20,2025-03-24,2025-03-27
ACC-100097,mobile_app,9,2024-11-12,2025-04-23
ACC-100097,in_app_chat_support,20,2025-04-28,04/29/2025
ACC-100097,bulk_import,42,01/02/2025,22/03/2025
ACC-100097,sandbox_environment,43,2024-09-01,10/19/2024
ACC-103268,dashboard,34,2023-04-05,12-Apr-2023
ACC-103268,api_access,58,04/11/2023,2023-04-19
ACC-103268,integrations_slack,32,2023-03-28,04/02/2023
ACC-103268,custom_reports,92,2023-04-06,2023/04/17
ACC-103268,data_export,30,04/18/2023,2023-04-18
ACC-103268,mobile_app,25,03/25/2023,03/30/2023
ACC-103268,webhooks,33,2023-03-20,2023-04-04
ACC-103268,in_app_chat_support,11,2023-04-02,2023-04-03
ACC-103268,bulk_import,48,2023-04-10,16-Apr-2023
ACC-103527,dashboard,7,10/30/2024,2025-08-26
ACC-103527,integrations_slack,43,2026-02-10,2026/03/18
ACC-103527,integrations_salesforce,114,03/25/2025,2026-01-23
ACC-103527,workflow_automation,34,2026-03-18,03/27/2026
ACC-103527,data_export,13,19-Feb-2026,04/07/2026
ACC-103527,billing_portal,22,03/30/2024,11/17/2024
ACC-103527,in_app_chat_support,9,2025-10-21,2025-10-28
ACC-103527,bulk_import,24,19-Feb-2026,2026-04-30
ACC-103527,custom_branding,22,2024-02-03,2025-02-12
ACC-103527,sandbox_environment,14,01-Jan-2024,2026-02-15
ACC-103479,integrations_slack,29,11/19/2024,11/12/2024
ACC-103479,integrations_salesforce,11,2023-04-20,2024-01-12
ACC-103479,custom_reports,3,2024/08/18,2024-12-09
ACC-103479,data_export,67,02/16/2023,2024-01-08
ACC-103479,mobile_app,40,17-Dec-2022,2025-02-01
ACC-103479,audit_logs,34,2025-11-03,2026-04-03
ACC-103479,webhooks,82,2023-08-27,2025-08-07
ACC-103479,in_app_chat_support,60,2022-10-25,2024-07-03
ACC-103479,advanced_analytics,18,2023-05-29,2026-04-11
ACC-103479,bulk_import,3,2023-02-06,2024-10-08
ACC-103479,custom_branding,58,2024-02-16,10/24/2025
ACC-105796,api_access,41,2025-03-30,2025-09-28
ACC-105796,integrations_slack,21,26/10/2025,2026-01-04
ACC-105796,integrations_salesforce,16,2024-04-03,2024-05-04
ACC-105796,team_permissions,34,2024-05-18,27-Apr-2026
ACC-105796,workflow_automation,90,31-Jan-2026,02/13/2026
ACC-105796,audit_logs,149,25/02/2026,05/07/2026
ACC-102069,team_permissions,5,2024-04-18,08/18/2024
ACC-102069,sso_login,112,2025-05-18,2026-03-17
ACC-102069,workflow_automation,23,2026-01-19,28/02/2026
ACC-102069,advanced_analytics,29,2025-09-17,2025-12-03
ACC-102069,bulk_import,4,10/21/2025,2025-11-17
ACC-101537,dashboard,112,2026-03-11,05/18/2026
ACC-101537,integrations_salesforce,46,2025-06-07,13/12/2025
ACC-101537,custom_reports,9,17-May-2026,22/05/2026
ACC-101537,team_permissions,92,2025-02-12,2025-09-05
ACC-101537,data_export,9,12/09/2024,12-Feb-2026
ACC-101537,mobile_app,25,2025-05-13,08/10/2025
ACC-101537,webhooks,46,23-Dec-2024,2025-01-09
ACC-101537,bulk_import,11,2025-07-02,2026-06-01
ACC-103754,api_access,125,2025-02-14,24/02/2026
ACC-103754,integrations_slack,27,2026-05-13,2026-05-19
ACC-103754,integrations_salesforce,11,05/01/2026,
ACC-103754,custom_reports,22,04/11/2026,05/22/2026
ACC-103754,sso_login,9,2026/01/13,2026/03/27
ACC-103754,data_export,69,2023-11-25,2024-10-20
ACC-103754,mobile_app,35,2023-12-17,2024-08-22
ACC-103754,webhooks,59,2023-01-27,2024-05-16
ACC-103754,in_app_chat_support,45,12/12/2023,2025-08-15
ACC-103754,advanced_analytics,43,2023-08-26,2025-08-28
ACC-103754,sandbox_environment,22,2023-11-30,08/27/2025
ACC-104192,api_access,35,21/09/2022,2022-09-27
ACC-104192,sso_login,60,2022/11/08,2022-11-11
ACC-104192,workflow_automation,9,2022-11-05,2022-11-18
ACC-104192,webhooks,4,2022-11-12,11/22/2022
ACC-104192,advanced_analytics,21,09/06/2022,2022-09-14
ACC-104192,bulk_import,46,04-Sep-2022,2022-10-02
ACC-104838,dashboard,9,04/29/2025,2025-06-28
ACC-104838,audit_logs,25,2024/09/01,2025-03-04
ACC-104838,billing_portal,86,08/02/2024,2025-03-28
ACC-105170,dashboard,38,2025-05-21,2025-07-06
ACC-105170,api_access,155,26-Feb-2025,03/04/2026
ACC-105170,workflow_automation,53,2025/05/14,
ACC-105170,data_export,57,23-Dec-2025,2026-03-16
ACC-105170,in_app_chat_support,10,2026-05-22,01-Jun-2026
ACC-105170,advanced_analytics,6,2024-12-09,04/05/2025
ACC-105170,sandbox_environment,5,2024/08/27,2026-02-04
ACC-101517,api_access,88,2026-05-11,2026-05-14
ACC-101517,integrations_slack,50,2024-07-02,2026-01-03
ACC-101517,custom_reports,40,2024-04-04,08/22/2025
ACC-101517,data_export,38,23-Oct-2025,04-May-2026
ACC-101517,audit_logs,6,2026-05-08,2026-05-13
ACC-101517,advanced_analytics,94,2024-04-26,2026-05-16
ACC-101517,bulk_import,14,2024/03/07,2026-04-05
ACC-101517,custom_branding,10,01/11/2024,2026-04-09
ACC-100965,integrations_slack,7,19-Nov-2023,2023-12-13
ACC-100965,integrations_salesforce,46,2024-01-26,23/03/2024
ACC-100965,custom_reports,4,06/28/2023,2024-03-19
ACC-100965,team_permissions,50,2024-01-09,2024-02-19
ACC-100965,mobile_app,4,09/15/2023,2024-03-17
ACC-100965,webhooks,71,2023-12-28,2024-04-13
ACC-100965,bulk_import,131,2023-08-15,10/18/2023
ACC-100965,sandbox_environment,28,2024-02-24,03/10/2024
ACC-105351,dashboard,11,12/06/2025,09/17/2025
ACC-105351,integrations_salesforce,179,2025-07-24,2025/08/17
ACC-105351,team_permissions,273,2025-09-08,2025-12-29
ACC-105351,data_export,3,2025-06-23,2026-05-04
ACC-105351,mobile_app,4,01/18/2026,2026-01-18
ACC-105351,audit_logs,13,03/30/2026,2026-04-15
ACC-105351,webhooks,207,03-Dec-2025,09/02/2026
ACC-105351,billing_portal,19,2025-10-19,2026-01-15
ACC-105351,bulk_import,108,2025-07-25,14-Jan-2026
ACC-105351,sandbox_environment,30,2025-12-31,06-Mar-2026
ACC-100528,integrations_slack,3,2022-02-11,21-Aug-2023
ACC-100528,sso_login,95,2022-11-08,12-Nov-2022
ACC-100528,bulk_import,20,02/28/2022,2023-08-04
ACC-100528,sandbox_environment,36,2023-05-31,2023-07-03
ACC-100176,dashboard,136,2024-03-29,2025-03-20
ACC-100176,api_access,93,2025-11-30,
ACC-100176,integrations_salesforce,13,2024-05-16,2024-08-08
ACC-100176,custom_reports,7,2023-07-17,
ACC-100176,in_app_chat_support,44,19/03/2023,2024-05-14
ACC-100176,advanced_analytics,11,16-Aug-2025,28/12/2025
ACC-102470,api_access,37,08/30/2025,2025-10-24
ACC-102470,in_app_chat_support,53,2024-11-01,27-Mar-2026
ACC-102470,advanced_analytics,14,2024-11-28,10/06/2025
ACC-102470,custom_branding,3,2026-01-02,04/05/2026
ACC-104584,integrations_slack,83,2024-07-05,2024-10-08
ACC-104584,team_permissions,34,2024-08-19,22/01/2025
ACC-104584,data_export,11,01/25/2023,2023-07-13
ACC-104584,webhooks,17,12/23/2023,2024-05-12
ACC-104928,integrations_slack,91,10/17/2023,01/01/2024
ACC-104928,team_permissions,8,2024/03/10,08-May-2024
ACC-104928,sso_login,120,28-Dec-2023,04/26/2024
ACC-104928,advanced_analytics,11,2024-03-07,2024-05-09
ACC-103001,dashboard,42,01/03/2025,2025-07-07
ACC-103001,integrations_slack,24,02/05/2025,2026-03-19
ACC-103001,custom_reports,16,2024-07-01,12-Jan-2026
ACC-103001,data_export,182,09/01/2024,01-May-2025
ACC-103001,mobile_app,172,08/09/2025,2026-03-11
ACC-103001,audit_logs,132,04/08/2024,21/10/2024
ACC-103001,webhooks,4,07/09/2024,2026-05-31
ACC-103001,in_app_chat_support,179,2025-08-02,05/27/2026
ACC-103001,custom_branding,18,2025-09-07,02/25/2026
ACC-105206,custom_reports,12,2024-10-05,2025-12-11
ACC-105206,team_permissions,47,2023/06/10,04/04/2026
ACC-105206,audit_logs,8,2024-07-06,2026-01-22
ACC-105206,billing_portal,22,10/09/2024,14-Nov-2024
ACC-105206,bulk_import,64,17-Dec-2023,2024-07-15
ACC-105206,sandbox_environment,42,2024-05-29,12-Apr-2026
ACC-100572,api_access,133,2022-04-21,2022-05-05
ACC-100572,integrations_slack,44,2022-02-18,2022-04-03
ACC-100572,custom_reports,4,2022-03-10,2022-04-05
ACC-100572,team_permissions,1,01/28/2022,05/08/2022
ACC-100572,sso_login,106,01/31/2022,04/02/2022
ACC-100572,data_export,556,2022-04-21,20/05/2022
ACC-100572,mobile_app,70,2022-04-21,2022-05-02
ACC-100572,billing_portal,6,2022-05-02,2022-05-10
ACC-100572,in_app_chat_support,26,03/05/2022,05/08/2022
ACC-100572,advanced_analytics,85,2022-04-29,2022-05-03
ACC-100572,sandbox_environment,14,2022/02/12,2022-04-18
ACC-103360,dashboard,28,2024-01-22,
ACC-103360,api_access,68,2024-11-09,11/12/2024
ACC-103360,sso_login,8,2023-12-21,2024-01-20
ACC-103360,workflow_automation,9,04-Aug-2024,2024-09-25
ACC-103360,audit_logs,41,2024-04-27,09/17/2024
ACC-103360,billing_portal,24,2024-02-18,05/16/2024
ACC-103360,bulk_import,27,2024-10-18,2024/11/03
ACC-103360,custom_branding,87,2023-12-06,2024-06-14
ACC-100592,dashboard,24,09/14/2024,2026-03-08
ACC-100592,integrations_slack,100,2024-06-29,2024-09-27
ACC-100592,integrations_salesforce,4,2025-11-11,2026-03-08
ACC-100592,custom_reports,36,2025-10-27,2026-03-06
ACC-100592,team_permissions,11,16/07/2024,04-Aug-2024
ACC-100592,billing_portal,110,2026-02-06,02/22/2026
ACC-100592,in_app_chat_support,75,2025-10-31,2025-10-31
ACC-100592,advanced_analytics,77,2026-04-20,2026-05-15
ACC-105046,audit_logs,9,2024/11/15,2024-12-13
ACC-105046,billing_portal,7,2024-05-11,2024-07-16
ACC-105046,in_app_chat_support,85,2024-10-22,11/20/2024
ACC-105046,advanced_analytics,45,2024-10-15,01/02/2025
ACC-103062,sso_login,35,2022-12-10,2022-12-16
ACC-103062,mobile_app,42,2022-09-24,2022/11/22
ACC-103062,webhooks,10,2022-09-24,2022-10-18
ACC-103062,in_app_chat_support,45,2022-09-15,2022-10-06
ACC-103062,sandbox_environment,20,2022-09-03,23-Sep-2022
ACC-103585,custom_reports,9,02/18/2026,2026-02-26
ACC-103585,team_permissions,38,2025-12-07,2025-12-26
ACC-103585,data_export,57,11/08/2025,07-Jan-2026
ACC-103585,billing_portal,39,13/01/2026,2026-05-03
ACC-103585,custom_branding,5,02/02/2026,
ACC-103585,sandbox_environment,22,2025-12-09,2026/02/11
ACC-102374,custom_reports,13,18/03/2026,2026/04/12
ACC-102374,sso_login,9,03/01/2026,2026-04-13
ACC-102374,workflow_automation,51,2025-11-13,2026-04-13
ACC-102374,mobile_app,1,27/11/2025,2026-05-18
ACC-102374,bulk_import,15,2025-05-10,2026-05-21
ACC-102374,custom_branding,25,2026-03-03,03/28/2026
ACC-103064,dashboard,209,2024-01-12,01/17/2024
ACC-103064,api_access,49,2023-08-08,2024-02-26
ACC-103064,integrations_slack,54,2024-10-23,12/03/2024
ACC-103064,workflow_automation,15,11/11/2023,2024-09-22
ACC-103064,in_app_chat_support,24,2024-10-16,11/12/2024
ACC-103064,advanced_analytics,45,19/12/2022,06/02/2023
ACC-103064,sandbox_environment,41,2024-03-25,2024/07/21
ACC-105709,dashboard,167,2025-11-02,25/11/2025
ACC-105709,api_access,21,10/20/2025,2025-12-21
ACC-105709,team_permissions,24,08/31/2025,12/31/2025
ACC-105709,sso_login,97,2025-06-18,29/12/2025
ACC-105709,workflow_automation,62,2025-08-27,2026-05-04
ACC-105709,webhooks,6,2025-07-07,17-Feb-2026
ACC-105709,billing_portal,50,06/11/2025,2026-02-13
ACC-105709,advanced_analytics,34,2025-09-10,2026-05-31
ACC-104391,dashboard,55,2025-07-04,2026-03-26
ACC-104391,sso_login,199,2025/03/29,02/06/2025
ACC-104391,in_app_chat_support,13,2025-10-01,2026-01-03
ACC-104391,custom_branding,44,2026-05-29,2026-05-30
ACC-104441,mobile_app,13,08/31/2025,02-Nov-2025
ACC-104441,audit_logs,21,2026-03-30,05-Apr-2026
ACC-104441,webhooks,17,2025-12-13,2026-02-10
ACC-104441,billing_portal,19,12-Jun-2025,2026-03-16
ACC-104441,bulk_import,148,11/03/2025,2025-04-07
ACC-104441,sandbox_environment,18,08-Jan-2026,01-Mar-2026
ACC-104257,in_app_chat_support,16,2025-07-14,2026-02-04
ACC-104257,custom_branding,3,11-Aug-2024,30/11/2024
ACC-104257,sandbox_environment,267,2025-03-25,2026-05-04
ACC-102208,audit_logs,66,11/07/2025,2026-01-13
ACC-102208,webhooks,21,2025-08-19,11/03/2025
ACC-103739,dashboard,4,2023-05-20,26-Jun-2023
ACC-103739,integrations_slack,46,01/05/2023,06/25/2023
ACC-103739,integrations_salesforce,8,2022-12-27,2023-01-02
ACC-103739,mobile_app,73,2022-12-03,
ACC-103739,billing_portal,76,04/26/2023,2023-06-24
ACC-103739,in_app_chat_support,9,2023-03-21,2023-04-05
ACC-103739,bulk_import,11,2023-04-30,2023-05-31
ACC-102492,data_export,146,17/04/2023,2023-10-11
ACC-102492,webhooks,51,2023-09-21,2023-10-07
ACC-102492,in_app_chat_support,13,2023-06-08,13/09/2023
ACC-102492,sandbox_environment,33,2023-05-11,
ACC-104017,workflow_automation,34,10/07/2025,27-Oct-2025
ACC-104017,audit_logs,10,2025-09-20,05/09/2026
ACC-104017,webhooks,34,2026-02-09,08-Mar-2026
ACC-104017,billing_portal,54,2025-05-17,11/20/2025
ACC-104017,custom_branding,9,2025/10/03,19/05/2026
ACC-104017,sandbox_environment,111,2025-08-12,2025-09-17
ACC-100383,api_access,17,2026-01-31,2026-03-16
ACC-100383,integrations_salesforce,36,2026-05-18,22/05/2026
ACC-100383,data_export,29,05/11/2026,20/05/2026
ACC-100383,audit_logs,28,02/01/2026,
ACC-100383,advanced_analytics,27,2025-08-17,2025-10-14
ACC-100383,bulk_import,21,2026-05-24,2026-05-31
ACC-100383,custom_branding,16,2025-10-06,12/25/2025
ACC-100383,sandbox_environment,44,2026-03-16,2026-05-04
ACC-100852,api_access,92,07/09/2025,04/07/2026
ACC-100852,integrations_salesforce,8,2025-04-30,08/12/2025
ACC-100852,custom_reports,6,05-Apr-2025,2025-12-25
ACC-100852,team_permissions,30,2025-12-17,2025-12-30
ACC-100852,in_app_chat_support,26,10/04/2025,2026-03-23
ACC-101880,api_access,28,04/09/2026,2026-05-13
ACC-101880,integrations_slack,16,2025-09-14,2026-01-05
ACC-101880,sso_login,263,2026-03-06,05/20/2026
ACC-101880,workflow_automation,53,2025-09-06,20/03/2026
ACC-101880,mobile_app,48,2025-06-01,03/28/2026
ACC-101880,audit_logs,32,12-Oct-2025,2026-05-31
ACC-101880,in_app_chat_support,1244,2025-04-02,2026-03-30
ACC-101880,advanced_analytics,8,2025-08-03,09/03/2025
ACC-101880,custom_branding,83,12-Apr-2026,2026-05-15
ACC-101880,sandbox_environment,17,2025-08-04,08/04/2025
ACC-100370,api_access,138,2025-10-30,17-Nov-2025
ACC-100370,team_permissions,94,2024-11-25,12/29/2024
ACC-100370,workflow_automation,34,2026-01-05,2026-01-21
ACC-100370,advanced_analytics,17,2025-08-18,2025-10-04
ACC-100370,custom_branding,13,30-Apr-2025,2025-07-17
ACC-104395,dashboard,88,2023/09/27,02/17/2024
ACC-104395,api_access,42,01/30/2024,2024-04-08
ACC-104395,data_export,59,2024-03-08,2024-04-22
ACC-104395,audit_logs,15,04/09/2023,2024-02-13
ACC-104395,custom_branding,18,05/23/2023,2024-01-19
ACC-105815,api_access,42,2026/01/27,02/14/2026
ACC-105815,team_permissions,17,2025/11/21,02/02/2026
ACC-105815,data_export,34,19/10/2025,09/04/2026
ACC-105815,audit_logs,50,2025-08-07,14-Aug-2025
ACC-105815,webhooks,93,2026/03/05,2026-05-02
ACC-105815,in_app_chat_support,116,09/07/2025,03/30/2026
ACC-105815,custom_branding,45,07/31/2025,2025-12-28
ACC-105244,api_access,11,2025-12-06,12/06/2025
ACC-105244,integrations_salesforce,50,05/05/2023,02/10/2025
ACC-105244,sso_login,5,2024-01-25,2025-08-13
ACC-105244,data_export,23,2025-02-10,2025-10-11
ACC-105244,mobile_app,14,2024-09-15,2025-06-15
ACC-105244,audit_logs,15,2023-10-26,07/01/2025
ACC-105244,webhooks,18,08/11/2024,2025-01-25
ACC-105244,advanced_analytics,17,2024-01-27,2024-03-18
ACC-105244,bulk_import,22,2025-11-13,2025-12-02
ACC-103175,integrations_salesforce,10,04/25/2024,2024-12-17
ACC-103175,custom_reports,50,17/11/2024,2025-02-18
ACC-103175,sso_login,70,02-Aug-2024,2025-01-03
ACC-103175,data_export,53,2024-06-29,05-Mar-2025
ACC-103175,mobile_app,13,26-Jul-2024,28-Dec-2024
ACC-103175,audit_logs,16,12-Apr-2024,
ACC-103175,webhooks,9,2024-04-17,2024-09-24
ACC-103175,bulk_import,27,2024/10/24,2025-03-02
ACC-103175,custom_branding,41,2024-05-10,10/19/2024
ACC-101105,dashboard,9,2022-08-26,2022-11-24
ACC-101105,custom_reports,25,15/09/2022,04/10/2023
ACC-101105,audit_logs,57,2022-08-31,2023-01-25
ACC-105905,integrations_salesforce,32,2026-05-06,24/05/2026
ACC-105905,custom_reports,251,2025-09-04,05-Dec-2025
ACC-105905,team_permissions,84,2026-01-13,26-Mar-2026
ACC-105905,data_export,17,2026-05-06,29/05/2026
ACC-105905,audit_logs,16,13-Aug-2025,19-Oct-2025
ACC-105905,billing_portal,87,2025-10-04,09-Apr-2026
ACC-105905,bulk_import,55,2025-08-28,2025-12-19
ACC-102361,api_access,13,2022-11-04,2024-02-22
ACC-102361,workflow_automation,19,03/22/2024,2024-04-25
ACC-102361,audit_logs,22,2024-02-04,2024-03-23
ACC-102361,bulk_import,102,2023-12-31,31-Mar-2024
ACC-102361,custom_branding,17,29-Nov-2023,17/04/2024
ACC-104890,dashboard,52,25/03/2023,22/01/2026
ACC-104890,integrations_salesforce,184,2023-08-27,2024-01-28
ACC-104890,custom_reports,349,23/10/2025,27/05/2026
ACC-104890,team_permissions,58,09-Feb-2026,2026-05-18
ACC-104890,sso_login,10,2025-11-15,25/03/2026
ACC-104890,workflow_automation,37,31-Oct-2025,19-Jan-2026
ACC-104890,data_export,56,04/02/2025,2026-04-26
ACC-104890,mobile_app,19,22/12/2025,06/01/2026
ACC-104890,audit_logs,10,2023-04-17,2024-12-28
ACC-104890,webhooks,24,2023-01-01,11/01/2024
ACC-104890,billing_portal,17,2026-04-02,04/02/2026
ACC-101336,integrations_salesforce,27,2026-01-02,2026-04-15
ACC-101336,billing_portal,1,10/24/2025,2026-05-23
ACC-101336,bulk_import,120,23-Dec-2025,01/14/2026
ACC-101336,sandbox_environment,90,31-Jul-2025,2026-01-16
ACC-102189,integrations_slack,39,2023-12-16,2024-04-29
ACC-102189,custom_branding,21,2026-05-31,2026-05-31
ACC-102189,sandbox_environment,8,2024-02-17,2024-08-18
ACC-105583,api_access,5,10/26/2022,07/04/2023
ACC-105583,workflow_automation,8,05/25/2023,2023-09-21
ACC-105583,audit_logs,12,2022/12/29,2023-06-26
ACC-105583,billing_portal,10,08/23/2023,2023-09-17
