subscription_id,account_id,plan_tier,seats,mrr,currency,discount_pct,billing_cycle,payment_method,start_date,end_date
SUB-004678,ACC-103527,Enterprise,1,"1,641.39",USD,25,Monthly,ACH,2023-12-14,
SUB-004679,ACC-103479,Pro,3,$238.69,USD,0,Monthly,Credit Card,14-Jun-2022,06/01/2024
SUB-004680,ACC-103479,Starter,2,$ 61,USD,0,Monthly,Credit Card,2024/01/06,
SUB-004681,ACC-105796,Starter,1,$38.34,USD,25,Monthly,,2024-02-24,2026-02-15
SUB-004682,ACC-105796,Enterprise,5,"$3,487.52",USD,0,Monthly,credit card,2026-02-15,
SUB-004683,ACC-102069,Pro,4,279.49,USD,0,Monthly,,02/01/2024,
SUB-004684,ACC-101537,Business,5,"€ 1,014",EUR,0,Monthly,Credit Card,2024-10-22,
SUB-004685,ACC-103754,Business,2,€ 622,EUR,0,Monthly,Invoice,11/10/2022,2024-05-03
SUB-004686,ACC-103754,Enterprise,2,2375,EUR,0,Monthly,Invoice,05/03/2024,
SUB-004687,ACC-104192,Starter,1,49.34,USD,0,Annual,Credit Card,2022-08-26,11/26/2022
SUB-004688,ACC-104838,Starter,3,$60.23,USD,0,Monthly,ACH,2024-06-12,05/18/2025
SUB-004689,ACC-104838,Business,4,970,USD,0,Monthly,ACH,2025-05-18,07/12/2025
SUB-004690,ACC-105170,Pro,1,203,USD,10,Monthly,Credit Card,2024-05-06,
SUB-004691,ACC-101517,Pro,2,247,EUR,0,Monthly,Invoice,2023-07-18,
SUB-004692,ACC-100965,Enterprise,1,2076,USD,0,Annual,Credit Card,2023-01-08,05/08/2024
SUB-004693,ACC-105351,Business,1,$ 616,USD,0,Monthly,Credit Card,04/11/2025,
SUB-004694,ACC-100528,Pro,2,249.06,EUR,0,Monthly,Invoice,02/08/2022,09/08/2023
SUB-004695,ACC-100176,Starter,4,81.54,GBP,0,Monthly,Credit Card,03/14/2023,
SUB-004696,ACC-102470,Pro,12,574.24,USD,0,Annual,Credit Card,22/10/2024,2025-06-02
SUB-004697,ACC-102470,Business,4,856.55,USD,0,Monthly,Credit Card,02/06/2025,
SUB-004698,ACC-104584,Starter,11,87,USD,25,Monthly,ACH,2022-04-30,2022-10-16
SUB-004699,ACC-104584,Pro,4,$282.34,USD,0,Monthly,Credit Card,2022-10-16,2025-04-30
SUB-004700,ACC-104928,Pro,6,£266.21,GBP,25,Annual,Credit Card,2023-06-21,2024-05-21
SUB-004701,ACC-103001,Pro,4,$328.36,USD,0,Monthly,Credit Card,04/09/2024,
SUB-004702,ACC-105206,Business,4,$ 5,USD,150,Annual,Invoice,2023-05-20,
SUB-004703,ACC-100572,Pro,4,€237.47,EUR,25,Monthly,Credit Card,2022-01-25,23-Apr-2022
SUB-004704,ACC-100572,Enterprise,4,"2,966.07",EUR,0,Monthly,Invoice,04/23/2022,05/25/2022
SUB-004705,ACC-100572,Pro,1,€ 209,EUR,0,Annual,Credit Card,2022-05-25,2022-05-25
SUB-004706,ACC-103360,Pro,8,$411.89,USD,0,Monthly,ACH,09/16/2023,16/11/2024
SUB-004707,ACC-100592,Pro,4,315.24,USD,0,Monthly,Credit Card,2024-06-12,
SUB-004708,ACC-105046,Starter,3,66,EUR,0,Monthly,Invoice,2024/03/17,17-Mar-2025
SUB-004709,ACC-103062,Starter,1,47.59,USD,0,Monthly,ACH,2022-08-26,2022-11-17
SUB-004710,ACC-103062,Enterprise,10,"$4,615.90",USD,0,Monthly,Credit Card,17/11/2022,26-Dec-2022
SUB-004711,ACC-103585,Pro,3,$ 226,USD,15,Annual,Credit Card,2025-08-02,
SUB-004712,ACC-102374,Pro,1,£194.42,GBP,0,Monthly,Credit Card,08/05/2025,2026-03-04
SUB-004713,ACC-102374,Enterprise,9,"£5,017.05",GBP,0,Monthly,Invoice,2026/03/04,
SUB-004714,ACC-103064,Business,2,$ 671,USD,0,Monthly,ACH,2022-12-02,03/02/2025
SUB-004715,ACC-105709,Pro,6,353.86,USD,0,Monthly,credit card,14-Jun-2025,
SUB-004716,ACC-104391,Starter,3,72,USD,0,Annual,Credit Card,02/06/2025,
SUB-004717,ACC-104441,Starter,1,47.92,USD,0,Annual,Credit Card,02/15/2025,
SUB-004718,ACC-104257,Starter,2,$51.95,USD,0,Monthly,Credit Card,08/03/2023,
SUB-004719,ACC-102208,Starter,4,71.00,EUR,0,Monthly,Invoice,2025-02-24,24/01/2026
SUB-004720,ACC-103739,Starter,3,67.46,EUR,0,Monthly,Credit Card,2022-11-06,2023-07-06
SUB-004721,ACC-102492,Starter,6,74,USD,20,Monthly,credit card,2023-03-31,2023-10-31
SUB-004722,ACC-104017,Starter,1,$39.76,USD,10,Annual,ACH,2025/05/05,
SUB-004723,ACC-100383,Business,11,"$1,555.80",USD,0,Monthly,credit card,2025-05-31,
SUB-004724,ACC-100852,Starter,8,$ 114,USD,0,Monthly,credit card,2025-01-31,12/02/2026
SUB-004725,ACC-100852,Enterprise,1,"$ 1,991",USD,0,Monthly,Credit Card,2026-02-12,
SUB-004726,ACC-101880,Enterprise,3,"€ 2,988",EUR,0,Monthly,Credit Card,10/16/2024,
SUB-004727,ACC-100370,Pro,4,$278.36,USD,0,Monthly,Credit Card,2024-11-22,2026-01-22
SUB-004728,ACC-104395,Starter,4,$ 68,USD,0,Monthly,Credit Card,2023-01-09,2024-05-09
SUB-004729,ACC-105815,Pro,2,238,EUR,0,Monthly,Invoice,2025-07-22,2026-05-26
SUB-004730,ACC-105815,Enterprise,2,"€2,402.19",EUR,0,Annual,Credit Card,05/26/2026,
SUB-004731,ACC-105244,Pro,6,$ 288,USD,15,Annual,Invoice,2022-07-07,2025-12-07
SUB-004732,ACC-103175,Pro,1,212.60,USD,0,Monthly,Credit Card,2024-04-07,04/07/2025
SUB-004733,ACC-101105,Starter,3,59.48,USD,0,Annual,Credit Card,01/19/2022,03/28/2022
SUB-004734,ACC-101105,Business,1,$ 614,USD,0,Monthly,Credit Card,2022/03/28,06/19/2023
SUB-004735,ACC-105905,Pro,2,$197.16,USD,25,Annual,Invoice,01-Aug-2025,
SUB-004736,ACC-102361,Business,4,809.40,USD,0,Monthly,Credit Card,2022-10-06,2024-06-06
SUB-004737,ACC-104890,Enterprise,3,"2,814.62",USD,0,Monthly,ACH,2022-12-23,
SUB-004738,ACC-101336,Business,5,872.27,GBP,0,Annual,credit card,21-Jul-2025,
SUB-004739,ACC-102189,Starter,2,53,USD,0,Monthly,Invoice,2023-02-17,
SUB-004740,ACC-105583,Pro,3,$ 249,USD,5,Annual,Credit Card,2022-08-23,23/09/2023
SUB-004741,ACC-105482,Pro,7,406.88,USD,0,Monthly,Credit Card,04/14/2024,2024-07-17
SUB-004742,ACC-105482,Enterprise,1,"2,121.44",USD,0,Monthly,Credit Card,2024-07-17,2025-04-14
SUB-004743,ACC-105097,Enterprise,4,"2,409.88",USD,25,Annual,,03/22/2022,
SUB-004744,ACC-104176,Starter,5,73.68,EUR,0,Monthly,Credit Card,2022-06-26,2026-02-26
SUB-004745,ACC-105897,Business,2,$739.19,USD,0,Annual,Credit Card,04-Feb-2024,
SUB-004746,ACC-101171,Starter,2,59,EUR,0,Monthly,Credit Card,2024-10-14,
SUB-004747,ACC-103274,Business,2,636.54,EUR,0,Monthly,Credit Card,01/13/2024,
SUB-004748,ACC-104318,Enterprise,3,"1,881.52",USD,25,Monthly,Credit Card,2025-02-09,2026-01-25
SUB-004749,ACC-104318,Business,2,663.79,USD,0,Monthly,Credit Card,2026-01-25,
SUB-004750,ACC-103921,Business,1,570.55,USD,5,Monthly,Credit Card,2025-06-18,
SUB-004751,ACC-101422,Enterprise,4,2824,USD,0,Monthly,Credit Card,2023/09/15,2024-03-15
SUB-004752,ACC-102686,Starter,1,$ 50,USD,5,Monthly,Credit Card,03/24/2024,2024-09-28
SUB-004753,ACC-102686,Enterprise,1,"1,867.97",USD,0,Annual,Invoice,09/28/2024,2024-11-29
SUB-004754,ACC-102686,Business,2,$751.26,USD,0,Monthly,ACH,2024-11-29,2024-12-24
SUB-004755,ACC-105459,Pro,3,193.54,USD,25,Annual,Credit Card,2024-12-13,
SUB-004756,ACC-104795,Starter,2,$62.80,USD,0,Monthly,Credit Card,2023-12-04,
SUB-004757,ACC-105045,Starter,4,$ 77,USD,5,Annual,Credit Card,2024-03-02,03/06/2026
SUB-004758,ACC-105045,Enterprise,3,"$2,946.35",USD,0,Annual,Credit Card,06-Mar-2026,
SUB-004759,ACC-101464,Pro,1,$ 177,USD,20,Monthly,ACH,30-Sep-2023,08/30/2025
SUB-004760,ACC-100874,Starter,2,€ 56,EUR,0,Monthly,Credit Card,2024-12-19,2025-08-19
SUB-004761,ACC-102297,Pro,8,392.55,USD,0,Monthly,ACH,2024-12-21,
SUB-004762,ACC-102643,Starter,5,$ 78,USD,0,Annual,credit card,04/03/2025,07-Jun-2025
SUB-004763,ACC-102643,Pro,3,$270.90,USD,0,Monthly,Invoice,2025-06-07,10/03/2025
SUB-004764,ACC-103399,Starter,2,$61.34,USD,5,Monthly,Invoice,2025-08-12,2026-05-12
SUB-004765,ACC-105265,Business,6,"1,054.09",USD,0,Monthly,,2024-05-19,
SUB-004766,ACC-101251,Starter,5,75.26,USD,0,Monthly,Credit Card,2023-02-08,2025-12-08
SUB-004767,ACC-103424,Pro,3,$ 276,USD,0,Annual,ACH,17-Jan-2023,17/06/2024
SUB-004768,ACC-100840,Pro,1,217.74,USD,0,Monthly,ACH,2024-07-06,
SUB-004769,ACC-104287,Starter,2,€58.80,EUR,0,Annual,Credit Card,2023-08-15,2024-08-15
SUB-004770,ACC-100581,Pro,3,269.66,USD,0,Annual,Credit Card,2022-03-03,2025-01-03
SUB-004771,ACC-100204,Starter,7,102.14,EUR,0,Monthly,Invoice,2024-03-20,14-May-2024
SUB-004772,ACC-100204,Enterprise,1,1846,EUR,5,Annual,,2024-05-14,2025-08-20
SUB-004773,ACC-101641,Pro,8,441.50,USD,0,Monthly,Invoice,02-Oct-2024,2026-01-20
SUB-004774,ACC-101641,Business,3,810.87,USD,0,Monthly,,2026-01-20,22/05/2026
SUB-004775,ACC-101641,Enterprise,6,"$3,224.76",USD,0,Monthly,Credit Card,22-May-2026,
SUB-004776,ACC-102014,Business,1,567,EUR,0,Annual,ACH,2024-12-06,2026-03-17
SUB-004777,ACC-102014,Pro,2,252,EUR,0,Annual,ACH,2026-03-17,2026-05-10
SUB-004778,ACC-102014,Starter,2,€ 54,EUR,0,Annual,Credit Card,,
SUB-004779,ACC-103253,Starter,3,62,USD,0,Monthly,Credit Card,2024-09-16,
SUB-004780,ACC-100905,Pro,2,229,USD,0,Monthly,Credit Card,2022-12-15,01/30/2025
SUB-004781,ACC-100905,Business,2,787.39,USD,0,Annual,Credit Card,2025-01-30,
SUB-004782,ACC-100631,Pro,2,212.53,USD,0,Monthly,Credit Card,2024-12-09,
SUB-004783,ACC-104303,Pro,5,$ 301,USD,0,Annual,credit card,2024-05-04,
SUB-004784,ACC-103668,Starter,1,£53.70,GBP,0,Monthly,ACH,2023-03-21,
SUB-004785,ACC-101974,Business,1,565.14,EUR,0,Monthly,Credit Card,2023-01-25,
SUB-004786,ACC-100162,Pro,2,€233.45,EUR,0,Monthly,Invoice,2023-11-05,2024-10-24
SUB-004787,ACC-100162,Business,13,"€1,840.11",EUR,0,Monthly,Invoice,2024-10-24,
SUB-004788,ACC-105318,Pro,2,215.87,USD,0,Monthly,Credit Card,2024-09-04,
SUB-004789,ACC-105925,Enterprise,3,2399,USD,0,Monthly,ACH,2024-12-17,2025-07-17
SUB-004790,ACC-105467,Enterprise,4,"$2,507.59",USD,20,Monthly,Credit Card,2025-03-06,
SUB-004791,ACC-103616,Business,3,$569.44,USD,20,Monthly,Credit Card,06/10/2023,03/10/2026
SUB-004792,ACC-100617,Starter,3,57,EUR,0,Monthly,ACH,10/08/2023,
SUB-004793,ACC-100875,Enterprise,2,2314,USD,0,Monthly,credit card,08/08/2024,
SUB-004794,ACC-101431,Business,3,877.33,USD,0,Monthly,Credit Card,05-Oct-2024,
SUB-004795,ACC-102973,Business,2,$ 699,USD,5,Annual,Credit Card,2024-10-30,
SUB-004796,ACC-104205,Pro,1,190.63,EUR,0,Monthly,Invoice,06/23/2025,
SUB-004797,ACC-100547,Business,1,$566.62,USD,0,Monthly,ACH,04/11/2025,2026-04-07
SUB-004798,ACC-100547,Enterprise,3,"2,688.15",USD,0,Monthly,Credit Card,07-Apr-2026,05/08/2026
SUB-004799,ACC-100547,Pro,5,332.31,USD,0,Monthly,Credit Card,2026-05-08,
SUB-004800,ACC-104483,Starter,6,69,USD,15,Annual,ACH,2024-12-13,2025-03-11
SUB-004801,ACC-104483,Business,3,757,USD,0,Monthly,Invoice,2025-03-11,2025-10-03
SUB-004802,ACC-104483,Pro,2,224.99,USD,0,Monthly,Invoice,2025-10-03,
SUB-004803,ACC-105529,Starter,1,55.34,GBP,0,Monthly,credit card,2022-06-25,2022-09-25
SUB-004804,ACC-105120,Starter,1,$49.05,USD,0,Monthly,ACH,2023-11-29,
SUB-004805,ACC-103480,Pro,2,$250.19,USD,0,Annual,Credit Card,06/16/2022,
SUB-004806,ACC-105531,Pro,3,€259.78,EUR,0,Annual,ACH,2023-09-26,
SUB-004807,ACC-104260,Pro,1,$ 180,USD,15,Monthly,Invoice,2024-07-01,2024-10-29
SUB-004808,ACC-104260,Business,1,$5.00,USD,150,Annual,ACH,2024-10-29,
SUB-004809,ACC-104962,Starter,4,$ 78,USD,0,Monthly,Credit Card,2025-08-10,21-Apr-2026
SUB-004810,ACC-104962,Business,1,595.16,USD,0,Annual,Credit Card,2026-04-21,2026-05-10
SUB-004811,ACC-104962,Enterprise,2,"$2,635.32",USD,0,Monthly,Credit Card,2026-05-10,2026-05-10
SUB-004812,ACC-102856,Starter,2,$51.35,USD,10,Monthly,Invoice,27-Jan-2024,2024-02-26
SUB-004813,ACC-102856,Pro,3,215.77,USD,10,Monthly,Credit Card,2024-02-26,2024-02-27
SUB-004814,ACC-101861,Pro,3,218.47,EUR,10,Monthly,Credit Card,27-Jun-2023,10/08/2024
SUB-004815,ACC-101861,Business,2,743,EUR,0,Monthly,credit card,08-Oct-2024,
SUB-004816,ACC-102659,Starter,6,90.47,USD,0,Annual,credit card,10/06/2025,2025-09-24
SUB-004817,ACC-102659,Pro,2,262,USD,0,Monthly,Credit Card,2025-09-24,10/02/2026
SUB-004818,ACC-102659,Enterprise,3,"2,324.72",USD,20,Annual,ACH,02/10/2026,
SUB-004819,ACC-105586,Pro,4,265,USD,0,Annual,ACH,06/03/2025,
SUB-004820,ACC-100640,Starter,2,$ 61,USD,0,Monthly,Invoice,2025-07-04,
SUB-004821,ACC-105354,Pro,1,191.51,EUR,0,Annual,Credit Card,2022-08-18,18-Nov-2024
SUB-004822,ACC-101009,Pro,6,361,USD,0,Monthly,credit card,13-May-2024,2026-03-13
SUB-004823,ACC-103366,Pro,1,200.87,USD,5,Monthly,credit card,11-Jun-2022,01/12/2022
SUB-004824,ACC-103366,Business,8,"1,335.44",USD,0,Monthly,Invoice,2022-12-01,09/11/2023
SUB-004825,ACC-105950,Business,3,773.44,USD,0,Monthly,ACH,2023-11-02,2025-12-15
SUB-004826,ACC-105950,Starter,8,112.79,USD,0,Monthly,credit card,15/12/2025,2026/04/09
SUB-004827,ACC-105950,Enterprise,3,"2,406.16",USD,0,Monthly,Credit Card,2026/04/09,
SUB-004828,ACC-100637,Enterprise,9,"4,169.67",EUR,0,Annual,credit card,21-Jan-2025,
SUB-004829,ACC-103833,Pro,1,174.02,USD,5,Monthly,,2022-08-20,10-Jan-2023
SUB-004830,ACC-103833,Starter,2,$ 58,USD,0,Monthly,ACH,01/10/2023,05/20/2023
SUB-004831,ACC-104971,Business,3,880.35,EUR,0,Annual,Credit Card,2025-02-21,
SUB-004832,ACC-104870,Business,6,970,USD,0,Annual,Credit Card,2023-10-14,
SUB-004833,ACC-102308,Pro,1,180,USD,0,Monthly,Credit Card,2022-12-03,2023-09-03
SUB-004834,ACC-105086,Enterprise,7,"3,640.28",GBP,0,Monthly,Credit Card,24-Feb-2024,2025/10/24
SUB-004835,ACC-103145,Starter,9,122.98,GBP,0,Annual,Credit Card,08/02/2024,
SUB-004836,ACC-103893,Business,3,833.19,USD,0,Annual,Credit Card,2023-07-20,
SUB-004837,ACC-102096,Starter,4,77.73,USD,0,Monthly,Credit Card,2022-12-03,
SUB-004838,ACC-103615,Enterprise,1,2183,USD,0,Monthly,Credit Card,2023/12/16,2025-07-01
SUB-004839,ACC-103615,Starter,2,$61.44,USD,0,Monthly,Invoice,2025-07-01,05/21/2026
SUB-004840,ACC-103615,Pro,2,$ 236,USD,0,Monthly,Invoice,2026-05-21,
SUB-004841,ACC-101956,Pro,5,$ 347,USD,0,Monthly,Invoice,03/03/2025,2025-12-03
SUB-004842,ACC-101372,Starter,2,$64.53,USD,0,Monthly,Credit Card,2023-05-09,09/09/2023
SUB-004843,ACC-105624,Starter,1,$40.54,USD,25,Monthly,Invoice,2022-01-28,2022-12-25
SUB-004844,ACC-105624,Pro,4,$ 324,USD,0,Monthly,ACH,2022-12-25,2025-09-28
SUB-004845,ACC-100921,Business,3,$ 661,USD,15,Monthly,Credit Card,2024/01/11,
SUB-004846,ACC-105563,Pro,7,393.69,USD,0,Monthly,Credit Card,2022-08-03,10/29/2023
SUB-004847,ACC-105563,Business,2,720.86,USD,0,Monthly,Invoice,29/10/2023,03-Mar-2026
SUB-004848,ACC-100546,Starter,3,$65.19,USD,0,Monthly,Credit Card,2022-11-21,
SUB-004849,ACC-101449,Starter,1,45.61,USD,0,Monthly,ACH,14/08/2023,14/11/2024
SUB-004850,ACC-102804,Business,3,$859.97,USD,0,Monthly,ACH,2024-02-16,
SUB-004851,ACC-102610,Starter,2,44.29,USD,25,Annual,Credit Card,2022-10-20,2025-05-20
SUB-004852,ACC-101900,Starter,3,$51.86,USD,15,Monthly,ACH,2025/07/01,2025-11-19
SUB-004853,ACC-101900,Pro,2,196.79,USD,20,Annual,Credit Card,2025-11-19,2026-05-01
SUB-004854,ACC-102757,Business,1,614,USD,0,Monthly,Credit Card,07-Jan-2025,
SUB-004855,ACC-102028,Pro,11,€ 457,EUR,0,Monthly,Credit Card,2022-01-21,06/21/2024
SUB-004856,ACC-102301,Starter,1,55.58,USD,0,Monthly,Credit Card,19/11/2024,27-Feb-2026
SUB-004857,ACC-102301,Business,4,$ 850,USD,0,Monthly,Credit Card,2026-02-27,
SUB-004858,ACC-101885,Starter,1,$ 48,USD,0,Monthly,Credit Card,04/18/2024,2024-08-19
SUB-004859,ACC-101885,Enterprise,2,"$2,556.80",USD,0,Annual,,2024-08-19,
SUB-004860,ACC-101642,Starter,5,$ 74,USD,0,Annual,Credit Card,2022-06-21,11/04/2022
SUB-004861,ACC-101642,Enterprise,3,"$2,592.40",USD,0,Monthly,Credit Card,04/11/2022,
SUB-004862,ACC-100972,Business,2,782.35,USD,0,Annual,Credit Card,09/19/2024,2024-12-20
SUB-004863,ACC-100972,Starter,3,$51.37,USD,15,Monthly,Credit Card,2024-12-20,2025-02-15
SUB-004864,ACC-100972,Pro,9,367.95,USD,25,Annual,Invoice,2025/02/15,2025-04-19
SUB-004865,ACC-105848,Starter,1,56,USD,0,Monthly,Credit Card,12/04/2022,
SUB-004866,ACC-102097,Pro,1,223.38,USD,0,Annual,Credit Card,07/01/2022,2025-10-01
SUB-004867,ACC-105283,Business,2,$ 758,USD,0,Annual,Credit Card,04/03/2023,2025-12-03
SUB-004868,ACC-104640,Starter,2,£55.30,GBP,0,Monthly,Credit Card,2025-02-02,02/04/2025
SUB-004869,ACC-105466,Starter,6,82,USD,0,Monthly,,05/13/2024,2025-04-13
SUB-004870,ACC-103531,Pro,3,247.18,USD,0,Annual,Credit Card,06-Dec-2023,
SUB-004871,ACC-100836,Enterprise,2,"2,517.41",USD,0,Monthly,ACH,2023-01-26,
SUB-004872,ACC-100601,Business,3,865.04,USD,0,Monthly,Invoice,2022-11-23,2023/06/21
SUB-004873,ACC-100601,Pro,3,285.48,USD,0,Monthly,Credit Card,06/21/2023,08/23/2023
SUB-004874,ACC-100601,Enterprise,2,"$2,266.73",USD,0,Monthly,Credit Card,2023-08-23,2023-09-23
SUB-004875,ACC-102184,Business,2,668.50,USD,0,Monthly,Invoice,2022-04-03,16-Jul-2023
SUB-004876,ACC-102184,Pro,2,252,USD,0,Monthly,Invoice,2023-07-16,
SUB-004877,ACC-105383,Pro,1,$180.15,USD,0,Annual,ACH,2022-07-01,2025-07-25
SUB-004878,ACC-105383,Starter,2,51.05,USD,0,Monthly,Credit Card,2025-07-25,2026-02-21
SUB-004879,ACC-105383,Pro,1,204,USD,0,Annual,,2026-02-21,
SUB-004880,ACC-104035,Starter,6,$98.09,USD,0,Monthly,ACH,04/15/2022,
SUB-004881,ACC-105221,Business,1,540,USD,0,Monthly,Credit Card,2023-07-11,
SUB-004882,ACC-101582,Starter,1,€50.69,EUR,0,Monthly,Credit Card,06/05/2025,2025-10-07
SUB-004883,ACC-101582,Business,6,"1,006.62",EUR,0,Monthly,Credit Card,2025-10-07,
SUB-004884,ACC-105670,Business,2,768.89,EUR,0,Monthly,Credit Card,2022-01-26,12/12/2023
SUB-004885,ACC-105670,Starter,2,€53.01,EUR,0,Monthly,,2023-12-12,
SUB-004886,ACC-105064,Starter,5,72,USD,5,Annual,Credit Card,2022-06-19,
SUB-004887,ACC-104609,Pro,2,$ 191,USD,10,Annual,Invoice,2025-07-30,
SUB-004888,ACC-101070,Enterprise,1,"2,126.99",USD,0,Annual,ACH,24-Jan-2022,06/04/2025
SUB-004889,ACC-101070,Starter,3,72,USD,0,Monthly,ACH,04/06/2025,2025-11-02
SUB-004890,ACC-101070,Pro,2,221.00,USD,0,Annual,Credit Card,2025-11-02,
SUB-004891,ACC-101775,Starter,5,74,USD,0,Monthly,Credit Card,2024-03-27,
SUB-004892,ACC-105968,Starter,2,$60.81,USD,0,Annual,Credit Card,2023-04-19,2024-07-27
SUB-004893,ACC-105968,Enterprise,1,"$1,982.39",USD,0,Monthly,Credit Card,2024-07-27,
SUB-004894,ACC-101283,Pro,9,433,USD,0,Monthly,,29-Apr-2023,2023-10-29
SUB-004895,ACC-105059,Starter,3,63.15,EUR,0,Annual,Credit Card,09/19/2022,
SUB-004896,ACC-104439,Enterprise,2,"$ 2,438",USD,0,Annual,ACH,12/08/2023,
SUB-004897,ACC-105782,Pro,5,337.18,USD,0,Monthly,Credit Card,2023-05-01,2023-06-29
SUB-004898,ACC-105782,Enterprise,1,"1,748.99",USD,15,Monthly,,2023-06-29,
SUB-004899,ACC-101836,Pro,6,319.64,USD,0,Monthly,Credit Card,03/19/2024,2025-11-19
SUB-004900,ACC-105233,Pro,14,575.57,USD,10,Monthly,,03/08/2024,
SUB-004901,ACC-101019,Starter,8,89.98,USD,5,Annual,Credit Card,16/08/2025,
SUB-004902,ACC-100970,Business,3,729.65,USD,0,Monthly,Credit Card,08-Jan-2023,09/08/2024
SUB-004903,ACC-101326,Starter,1,45.03,USD,0,Annual,Credit Card,2025-06-16,2025-07-16
SUB-004904,ACC-103593,Business,3,692.73,USD,15,Monthly,credit card,2025-01-24,
SUB-004905,ACC-100475,Pro,5,$306.33,USD,0,Monthly,Invoice,24/08/2023,
SUB-004906,ACC-102810,Pro,1,$225.31,USD,0,Annual,Credit Card,2025-04-05,
SUB-004907,ACC-104557,Starter,4,$ 76,USD,0,Monthly,Invoice,2023-01-18,2023-08-19
SUB-004908,ACC-104557,Pro,1,$ 224,USD,0,Monthly,Credit Card,19-Aug-2023,2025/01/18
SUB-004909,ACC-101651,Pro,5,$290.89,USD,0,Annual,,2024-08-02,
SUB-004910,ACC-105650,Starter,3,$ 64,USD,0,Annual,ACH,2023-08-08,2023-10-08
SUB-004911,ACC-105193,Starter,1,$ 45,USD,0,Monthly,Credit Card,11/16/2022,20/12/2022
SUB-004912,ACC-105193,Business,1,$611.42,USD,0,Monthly,ACH,2022-12-20,2023-01-16
SUB-004913,ACC-102528,Starter,9,$ 109,USD,-10,Monthly,Credit Card,11/23/2024,
SUB-004914,ACC-104837,Enterprise,4,"$3,270.88",USD,0,Annual,Credit Card,2024-12-30,
SUB-004915,ACC-104573,Pro,5,€307.34,EUR,0,Monthly,Credit Card,2024-03-07,07/03/2025
SUB-004916,ACC-105895,Pro,1,€219.88,EUR,0,Monthly,Credit Card,2024-01-04,2026-05-22
SUB-004917,ACC-105895,Starter,1,€51.42,EUR,0,Monthly,Invoice,2026/05/22,
SUB-004918,ACC-101373,Starter,2,$46.46,USD,10,Monthly,ACH,09/17/2023,2024-03-21
SUB-004919,ACC-101373,Business,3,778.34,USD,0,Monthly,Credit Card,2024-03-21,08/17/2024
SUB-004920,ACC-100739,Enterprise,3,"1,942.00",USD,25,Monthly,credit card,2025-06-06,
SUB-004921,ACC-105304,Starter,2,53.19,USD,0,Annual,Invoice,29/08/2025,
SUB-004922,ACC-103559,Pro,3,$220.31,USD,15,Monthly,ACH,16-Feb-2023,2025-10-16
SUB-004923,ACC-100867,Enterprise,1,"1,827.62",USD,0,Annual,Credit Card,2024-09-30,
SUB-004924,ACC-102974,Business,5,€865.27,EUR,0,Monthly,Credit Card,04-Jun-2023,
SUB-004925,ACC-101140,Business,3,$760.51,USD,15,Annual,Credit Card,06/04/2024,
SUB-004926,ACC-100997,Enterprise,4,"3,223.91",USD,0,Monthly,Credit Card,2024-03-29,
SUB-004927,ACC-101337,Business,1,595.51,USD,0,Annual,Credit Card,07/05/2022,2024-01-26
SUB-004928,ACC-101337,Starter,6,95.30,USD,0,Monthly,Credit Card,26/01/2024,
SUB-004929,ACC-100541,Pro,2,217,USD,0,Monthly,ACH,13/04/2025,11/12/2025
SUB-004930,ACC-100541,Enterprise,3,"$ 2,964",USD,0,Monthly,,12-Nov-2025,
SUB-004931,ACC-101099,Pro,2,250,USD,0,Monthly,ACH,2024-02-26,26/07/2024
SUB-004932,ACC-101132,Pro,6,$ 317,USD,0,Monthly,Credit Card,2025-02-04,
SUB-004933,ACC-105902,Starter,1,53,USD,0,Monthly,credit card,2023-04-28,28-Sep-2025
SUB-004934,ACC-104141,Starter,5,88.76,USD,0,Monthly,Credit Card,2023-11-04,
SUB-004935,ACC-102258,Business,6,$950.65,USD,0,Monthly,Invoice,02/16/2025,
SUB-004936,ACC-104912,Pro,6,380.62,USD,0,Monthly,Credit Card,2022-08-02,09/07/2022
SUB-004937,ACC-104912,Starter,3,$66.54,USD,0,Annual,Invoice,07-Sep-2022,02-Sep-2023
SUB-004938,ACC-104912,Business,3,699.90,USD,10,Annual,ACH,09/02/2023,2026-02-02
SUB-004939,ACC-103390,Starter,4,£74.77,GBP,0,Monthly,ACH,2023-09-21,21/11/2023
SUB-004940,ACC-102962,Business,4,$767.60,USD,20,Monthly,credit card,2023-12-02,2025-11-02
SUB-004941,ACC-100059,Pro,2,263,USD,0,Annual,Invoice,2022-07-01,
SUB-004942,ACC-103259,Starter,1,46,USD,0,Annual,Credit Card,2025/03/16,
SUB-004943,ACC-102206,Starter,2,62.80,USD,0,Monthly,ACH,02/04/2024,2025-01-02
SUB-004944,ACC-101938,Starter,2,$ 50,USD,20,Monthly,Credit Card,02/02/2025,
SUB-004945,ACC-105032,Starter,2,$ 59,USD,0,Monthly,Credit Card,2024-11-29,
SUB-004946,ACC-103494,Pro,3,258.06,USD,0,Monthly,credit card,22-May-2022,
SUB-004947,ACC-102813,Enterprise,1,"2,224.96",USD,0,Monthly,Invoice,04/20/2022,
SUB-004948,ACC-105266,Pro,5,£308.85,GBP,0,Monthly,Credit Card,2024-04-16,
SUB-004949,ACC-105449,Business,1,567,USD,0,Annual,ACH,2023-09-09,01/09/2024
