account_id,company_name,industry,country,company_size_employees,plan_tier,acquisition_channel,sales_rep_id,signup_date,churn_date,is_trial_converted
ACC-101133,Fisher-Eaton,E-commerce,Germany,8.0,Starter,Paid Ads,,2024-11-14,,True
ACC-102880,"Henry, Edwards and Bartlett",SaaS,United States,33.0,business,Sales-Led,REP-008,2023-04-12,,True
ACC-101805,Rodriguez-Campbell,Logistics,United States,5.0,Starter,Referral,,2025-07-13,,True
ACC-105030,Moore-Osborn,E-commerce,Germany,98.0,Business,Paid Ads,,11-Jan-2023,,False
ACC-100163,Smith-Bell,Education,united states,11.0,Pro,Organic Search,,01/11/2024,06/11/2024,True
ACC-104590,Wells PLC,FinTech,United Kingdom,123.0,Business,Organic Search,,20/10/2023,2024-01-20,True
ACC-105787,"  Davidson, Harrington and Jones  ",Education,United States,76.0,Pro,Paid Ads,,04/17/2025,,True
ACC-105729,Alvarez PLC,saas,UK,11.0,Starter,Content/SEO,,2022-03-24,,False
ACC-104489,Olsen Group,Logistics,United States,4.0,Starter,Organic Search,,2024-01-11,,True
ACC-104560,  Rosales PLC  ,SaaS,Sweden,5.0,Starter,Sales-Led,REP-028,20/02/2024,2025-04-20,True
ACC-104385,Miller-Cole,SaaS,Japan,7.0,Starter,Referral,,2022/11/15,,True
ACC-100265,Gay Inc,,Canada,38.0,Pro,Partner,,29/05/2022,2022-12-29,True
ACC-103839,Barker-Sanchez,Consulting,United Kingdom,,Starter,Sales-Led,REP-037,2025-04-04,,True
ACC-102001,Harrison PLC,healthcare,Germany,5.0,Starter,Paid Ads,,2022-08-10,10/08/2025,True
ACC-101811,Roberts Ltd,FinTech,United States,30.0,Pro,Sales-Led,REP-001,2024-12-26,2025-09-26,True
ACC-103277,"Travis, Buck and Mitchell",Education,Netherlands,198.0,Business,,,2024-12-07,,True
ACC-103961,Guzman-Vasquez,Manufacturing,USA,4.0,Starter,Organic Search,,2024-10-08,,True
ACC-102978,James PLC,Healthcare,US,12.0,Starter,Partner,,05/10/2022,10-Nov-2022,True
ACC-104319,"Suarez, Walker and Mitchell",SaaS,USA,3384.0,Enterprise,,REP-006,2024-01-12,,True
ACC-102906,"Grimes, Arnold and Lawson",Healthcare,Germany,250.0,Business,Referral,,05/17/2022,,True
ACC-104349,Hanson-Stewart,Logistics,Brazil,30.0,Pro,Paid Ads,,27-Oct-2024,,True
ACC-101050,"Greene, Gonzalez and Johnson",Media,United Kingdom,295.0,Business,Referral,,,,True
ACC-101428,Woods LLC,Media,France,40.0,Pro,Partner,,2023-06-14,2025-02-14,True
ACC-100398,"Brown, Harris and Dougherty",,Canada,14.0,Starter,Referral,,26-Jun-2025,,True
ACC-104080,Wright LLC,E-commerce,Brazil,29.0,Starter,Partner,,13-Aug-2023,,True
ACC-105077,"Lopez, Brown and Adams",SaaS,Brazil,381.0,Enterprise,Sales-Led,REP-015,03/03/2022,,True
ACC-100947,Oconnor PLC,Manufacturing,United states ,15.0,Starter,Content/SEO,,04/01/2022,,False
ACC-103078,"Robinson, Miller and Ward",E-commerce,Australia,16.0,Pro,Content/SEO,,2022-11-19,,True
ACC-103919,Lyons-Carroll,Consulting,United States,37.0,Pro,Organic Search,,2023-04-08,08/08/2023,True
ACC-103138,Ramirez LLC,FinTech,India,5.0,Starter,Content/SEO,,2025-01-13,,True
ACC-105426,  Barry PLC  ,FinTech,India,1.0,Starter,Partner,,08/22/2023,,True
ACC-104995,Mcdonald PLC,FinTech,India,947.0,Enterprise,Referral,REP-012,2024-07-02,,True
ACC-105654,Watson-Brown Inc.,Healthcare,Germany,1.0,Starter,Content/SEO,,04/24/2024,24-Oct-2025,True
ACC-105220,Rose-Salazar,Healthcare,Germany,4.0,Starter,Content/SEO,,2023-11-02,,True
ACC-103229,Burton Ltd,Education,Japan,,Starter,Sales-Led,REP-034,2024-08-26,,True
ACC-101826,"Simon, Terrell and Terrell",SaaS,United States,7.0,Starter,Partner,,2025-01-13,,True
ACC-101452,Krause Ltd,Manufacturing,United States,3.0,Starter,Referral,,2024-11-06,,True
ACC-100593,SMITH LLC,Consulting,UK,5.0,Starter,Partner,,2024-12-15,,True
ACC-102725,Romero Group,Logistics,United States,26.0,Pro,Paid Ads,,2024-08-17,,True
ACC-100041,George Group,E-commerce,Japan,18.0,Starter,Content/SEO,,2025-07-14,,True
ACC-100560,"Rodriguez, Allen and Martinez",Education,Canada,28.0,Pro,Paid Ads,,2024-02-14,2025-08-14,True
ACC-104900,Grant-Ellis,Healthcare,United States,18.0,Pro,Organic Search,,2022-06-16,,True
ACC-104182,  Sanchez and Sons  ,E-commerce,Canada,58.0,Pro,Partner,,2022-01-03,2023-04-03,True
ACC-100489,Cooper Ltd,Education,Brazil,378.0,Business,Sales-Led,REP-006,2025/01/24,,True
ACC-100243,Lyons-Bender,Education,Spain,15.0,Starter,Organic Search,,2025-07-04,,False
ACC-103172,ALVAREZ-BARKER,E-commerce,United States,12.0,Starter,Referral,,01/20/2024,2025-10-20,True
ACC-101339,"Martin, Palmer and Griffin",E-commerce,United Kingdom,18.0,Starter,Referral,,2025-06-08,,True
ACC-104826,"Torres, Valdez and Briggs",Education,India,6.0,Starter,Sales-Led,REP-012,30/08/2024,30/01/2025,True
ACC-104201,Stevens Group,Healthcare,Netherlands,9.0,Starter,Content/SEO,,12/01/2025,2025-11-12,True
ACC-100405,Atkins PLC,Manufacturing,UK,382.0,Business,Content/SEO,,2025-07-22,22-Dec-2025,False
ACC-101442,  Ayers-Johnson  ,FinTech,United Kingdom,852.0,Enterprise,Organic Search,,2023-10-29,,True
ACC-100261,"  Anderson, Roberts and Gilmore  ",E-commerce,Germany,13.0,Starter,Content/SEO,,02/01/2024,,True
ACC-104028,"Gonzalez, Underwood and Schaefer",Real Estate,Singapore,2.0,Starter,Content/SEO,,2023-08-30,30-Jan-2026,True
ACC-103537,"Wallace, Dixon and Young",Logistics,India,306.0,Business,Partner,,2024-01-07,,True
ACC-105548,"Lynch, Johnson and Lawrence",Manufacturing,Germany,22.0,Starter,Organic Search,,04/08/2025,,True
ACC-101689,"Savage, Huffman and Martin",Media,India,30.0,Pro,,,11/09/2022,,True
ACC-103478,Tran Inc,SaaS,France,38.0,Pro,Content/SEO,,2025-01-17,,True
ACC-101725,"Campbell, Tyler and Parker",Logistics,united states,55.0,Business,Paid Ads,,2025-05-09,,True
ACC-101203,Alvarado-Davidson,Media,United Kingdom,4.0,Starter,Referral,,25/06/2024,,False
ACC-100834,Edwards Group,Healthcare,Japan,196.0,Business,Content/SEO,,06/02/2024,,True
ACC-101866,"Kaiser, Edwards and Smith",Media,India,273.0,Business,Organic Search,,2022-07-04,,True
ACC-102496,Chambers Group,Education,United States,11.0,Starter,,,2025-08-29,,True
ACC-103016,Nelson Inc,FinTech,United States,45.0,Business,Organic Search,,2022-04-18,2022-09-18,True
ACC-104574,"Clements, Allen and Sullivan",Consulting,United states ,68.0,Business,Paid Ads,,09/17/2024,2026-01-17,False
ACC-102010,"Weaver, Anderson and Reed",Manufacturing,Sweden,122.0,Business,Partner,,2023-03-22,2024-12-22,True
ACC-104047,Smith-James,Consulting,United States,40.0,Pro,Sales-Led,REP-039,2024-01-28,,True
ACC-100340,Garcia-Jennings,Logistics,Netherlands,4.0,Starter,Organic Search,,2023-01-14,01/14/2024,True
ACC-104231,Nichols LLC!,Media,Sweden,3.0,Starter,Content/SEO,,07/27/2023,,True
ACC-101601,Hernandez-Rogers,Manufacturing,Canada,5.0,Starter,Sales-Led,REP-008,03/07/2025,,False
ACC-102796,Stevenson-Bauer,Healthcare,united states,5.0,Starter,Referral,,28-Aug-2022,04/28/2026,True
ACC-104920,Tate-Flores,SaaS,Germany,24.0,Starter,Organic Search,,29-Apr-2022,,True
ACC-105712,Dillon PLC,real estate,Singapore,77.0,Pro,Organic Search,,2022-02-19,,True
ACC-100480,Brown-Copeland,,India,1299.0,Enterprise,Organic Search,REP-020,27/03/2025,2026-02-27,True
ACC-103875,PIERCE-BELL,Manufacturing,Sweden,34.0,Pro,Content/SEO,,12/09/2022,,True
ACC-103725,"Cowan, Gonzalez and Ward",,United Kingdom,6.0,Starter,Paid Ads,,02/07/2024,07-Mar-2024,True
ACC-100774,Ward and Sons,logistics,India,3.0,Starter,Content/SEO,,29/11/2023,04/29/2025,True
ACC-102785,  Ortega-Gray  ,Consulting,France,9.0,Starter,,,04/24/2023,,True
ACC-101523,Clayton-Martinez,Healthcare,United Kingdom,10.0,Starter,Referral,,01-Mar-2025,03/01/2026,True
ACC-103621,Contreras-Henry,Healthcare,united kingdom,24.0,Pro,Partner,,2024-02-10,2025-09-10,True
ACC-104528,Evans Inc,Media,Brazil,,Starter,Content/SEO,,05/22/2023,,True
ACC-105398,"Bryant, Buchanan and Yoder",Manufacturing,Japan,7.0,Starter,Sales-Led,REP-005,2024-09-30,28/02/2026,False
ACC-105641,Murphy PLC,Consulting,Japan,-146.0,Business,Organic Search,,,2025-12-05,True
ACC-105726,Ramirez LLC,,Sweden,50.0,Pro,Content/SEO,,2024-05-16,2025-04-16,True
ACC-100799,Sheppard-Jordan,fintech,United Kingdom,18.0,starter,Referral,,04/11/2024,2025-01-04,True
ACC-101766,White-Carlson,SaaS,India,215.0,Pro,Content/SEO,,2022-06-15,,True
ACC-105719,Ball-Shaw,Consulting,France,27.0,Starter,Referral,,2024-11-18,,True
ACC-103025,"Rodriguez, Reese and Reyes",SaaS,India,243.0,Business,Organic Search,,06/03/2023,06/07/2024,True
ACC-102453,Friedman PLC,Media,USA,5.0,Starter,Organic Search,,2023/06/22,08/22/2025,True
ACC-104403,Dennis-Vargas,Education,Australia,151.0,Business,Sales-Led,REP-001,2025-05-23,,True
ACC-105371,Khan Inc,Education,Canada,2.0,Starter,Referral,,,,True
ACC-104926,Woodard Inc,E-commerce,India,4.0,Starter,Referral,,10/30/2023,2023/11/30,True
ACC-103704,Baker Inc,Real Estate,United States,219.0,Business,Sales-Led,REP-017,30/12/2022,30/06/2023,False
ACC-105691,BROWN PLC,E-commerce,USA,2747.0,Enterprise,Organic Search,REP-003,02/26/2022,,True
ACC-100363,"Kelley, Nguyen and Vang",Media,Australia,12.0,Starter,Content/SEO,,2023-05-17,,True
ACC-101271,"Williams, Randolph and Gilbert",Logistics,Canada,943.0,Enterprise,Partner,REP-012,2023-11-01,,True
ACC-100248,Johnston-Hines,Logistics,United states ,2.0,Starter,Paid Ads,,07/25/2025,,False
ACC-102003,Marsh-Dougherty,Education,United Kingdom,247.0,Business,Partner,,2023-11-21,,True
ACC-105473,  Frank-Garcia  ,Consulting,India,7.0,Starter,Sales-Led,REP-010,08/12/2023,2025-07-12,False
ACC-104304,"Griffith, Johnson and Alexander!",Healthcare,U.S.A.,9.0,Starter,Paid Ads,,2022-10-30,06/30/2023,True
ACC-105705,Michael Group,Logistics,Brazil,253.0,Business,Content/SEO,,09/24/2023,,True
ACC-105428,Martin LLC,Media,United Kingdom,7.0,Starter,Paid Ads,,2025-01-26,01/26/2026,True
ACC-100347,Willis and Sons,Logistics,United States,,Pro,Referral,,2024-11-17,2025-11-17,True
ACC-103350,"Mcknight, Howard and Johnson",Healthcare,Spain,10.0,Starter,Paid Ads,,18-Mar-2022,18-Oct-2024,True
ACC-104847,Williams and Sons,Manufacturing,United States,19.0,Starter,Sales-Led,REP-022,2023-04-08,2026/01/08,True
ACC-103613,Gross LLC,Logistics,Netherlands,2.0,Starter,Organic Search,,12/13/2023,,True
ACC-105620,Williams LLC,Logistics,Canada,6.0,Starter,Organic Search,,12/21/2023,,True
ACC-102562,Jensen-Barnes,Consulting,India,15.0,Starter,Organic Search,,2022-04-13,,True
ACC-103027,Montoya and Sons,Media,United Kingdom,74.0,Pro,Paid Ads,,06/06/2024,07/06/2024,True
ACC-104239,"MOORE, AUSTIN AND ROGERS",Manufacturing,United Kingdom,63.0,Pro,Partner,,2022/07/17,2025-12-17,True
ACC-105579,"Palmer, Ho and Duncan",E-commerce,France,4.0,Starter,Organic Search,,2022-01-31,07/31/2022,True
ACC-101423,Reyes and Sons,FinTech,United States,16.0,Starter,Partner,,13-Apr-2024,,True
ACC-100656,"Burns, Nolan and Griffin",healthcare,United States,3.0,Starter,Content/SEO,,02/08/2022,2023-03-08,True
ACC-103083,Phillips and Sons,Consulting,united states,43.0,Pro,Paid Ads,,2025-02-21,2025-11-21,True
ACC-105605,Hoffman Inc,FinTech,United Kingdom,16.0,Pro,Paid Ads,,2023-07-31,,True
ACC-102102,Wyatt Ltd,Real Estate,United States,571.0,Enterprise,Sales-Led,REP-007,2023-07-07,,True
ACC-100632,SIMON LTD,Healthcare,United States,6.0,Starter,Partner,,2024-05-31,2025-01-31,True
ACC-105867,Barrera-Nguyen,Real Estate,United Kingdom,31.0,business,Sales-Led,REP-006,2025-01-26,,True
ACC-102493,Clark-Haley,Media,India,101.0,Business,Organic Search,,12-Jan-2023,,True
ACC-102665,"Miranda, Nguyen and Hayes",Healthcare,Brazil,,Pro,Sales-Led,REP-028,07-Apr-2025,,True
ACC-104397,Davis Inc,Healthcare,Canada,99.0,Pro,Referral,,2024-03-22,,True
ACC-104707,Brewer Inc,healthcare,Brazil,4.0,Starter,Sales-Led,REP-037,2022-03-25,25/08/2023,False
ACC-104463,"Thomas, Nelson and Flores",Education,Netherlands,4.0,Starter,Paid Ads,,2024-12-21,,True
ACC-104308,"Ferguson, Montgomery and Jackson",Real Estate,United States,717.0,Enterprise,,REP-020,02/13/2023,,True
ACC-102334,Stevens-Sullivan,FinTech,United states ,72.0,Pro,Content/SEO,,2022-07-22,,True
ACC-103548,Rivas-Johnson,FinTech,Brazil,22.0,Pro,Referral,,2022-04-02,2023-04-02,False
ACC-105726,Ramirez LLC,,Sweden,50.0,Pro,Content/SEO,,2024-05-16,2025-04-16,True
ACC-102500,"Martinez, Stanton and Bennett",FinTech,Germany,46.0,Starter,Content/SEO,,06/05/2022,2025-01-05,True
ACC-103619,"Silva, Little and Washington",Real Estate,Germany,5.0,Starter,Referral,,2023/10/15,15/03/2025,True
ACC-101465,Dillon-Mccarty,E-commerce,United States,19.0,Pro,Partner,,2022/12/19,2024-07-19,True
ACC-104056,"Moore, Neal and Farmer",SaaS,Germany,6.0,Starter,Referral,,18/12/2023,,True
ACC-104215,"Gutierrez, Martin and Lee",Media,India,,Pro,Content/SEO,,2025-04-21,,True
ACC-104917,Lopez-Davis,Media,United states ,5.0,Starter,Sales-Led,REP-002,2024-11-14,,True
ACC-100115,Walker Ltd,Logistics,Brazil,3.0,Starter,Organic Search,,01/27/2025,,True
ACC-101821,Joseph LLC,E-commerce,united kingdom,14.0,Starter,Sales-Led,REP-011,05/28/2022,2024/11/28,True
ACC-101494,"Ferguson, Stout and Olson Inc.",FinTech,France,3.0,Starter,Partner,,2022-12-16,,True
ACC-102401,"Bishop, Thomas and Powell",Logistics,Netherlands,339.0,Business,Paid Ads,,2022-02-14,2022-05-14,True
ACC-103874,Wang Ltd,media,Singapore,187.0,Business,Sales-Led,REP-016,03/24/2022,24/04/2023,True
ACC-101232,Tran Group,E-commerce,,41.0,Pro,Content/SEO,,2023-08-12,2025-07-12,True
ACC-102661,Hill Ltd,Healthcare,Germany,56.0,Business,Organic Search,,2024-12-09,,True
ACC-102817,PETERSON PLC,Education,Germany,8.0,Starter,Organic Search,,10/13/2022,,True
ACC-101195,Carr-Huffman,,Spain,999999.0,Starter,Partner,,19-Feb-2022,2022-11-19,True
ACC-105558,Kim-Clark,Real Estate,Canada,162.0,Business,Partner,,05/02/2022,,False
ACC-101153,Anderson-Reyes,Media,Australia,55.0,Pro,Content/SEO,,2024-12-01,,True
ACC-103909,"Mack, Cox and Moran",Logistics,France,94.0,Pro,Organic Search,,20-Apr-2022,2023-10-20,True
ACC-104827,ROMAN-YOUNG,Consulting,United Kingdom,42.0,Pro,Partner,,2024-08-23,,True
ACC-105404,"Chavez, Yoder and Spencer",Education,Canada,10.0,Starter,Sales-Led,REP-026,21/08/2022,2024-03-21,False
ACC-100057,"Johnston, Sanchez and Kennedy",Media,Great Britain,307.0,Business,Organic Search,,2022-10-03,,True
ACC-104529,Turner LLC,manufacturing,USA,8.0,Starter,Referral,,2025-08-12,,True
ACC-103883,Roberts-Patel,Manufacturing,united states,10.0,Starter,Referral,,2023-10-17,2024-06-17,True
ACC-103061,"Coleman, Barry and Mcdaniel",SaaS,United States,8.0,Starter,Paid Ads,,2024-01-23,,True
ACC-105196,"TAYLOR, PRINCE AND SHERMAN",E-commerce,United Kingdom,9.0,Pro,Referral,,2023/09/18,,True
ACC-104247,"Webster, Garza and Abbott",Education,United States,233.0,Business,Paid Ads,,2023-02-14,,True
ACC-101735,"Rivera, Hendricks and Flynn",Manufacturing,United Kingdom,10.0,Pro,Paid Ads,,02/09/2024,,True
ACC-105480,"  Lee, Bradford and Vang  ",Healthcare,India,151.0,Business,Content/SEO,,2022-11-20,,True
ACC-102823,Meyer PLC,Manufacturing,,22.0,Pro,Organic Search,,2024-10-04,05/04/2025,True
ACC-102196,Clarke-Ramirez,Logistics,Germany,54.0,Pro,Referral,,09/14/2023,,True
ACC-100159,Russell-Daniels,Manufacturing,U.K.,11.0,Pro,Sales-Led,REP-019,10/14/2022,08/14/2024,True
ACC-104955,Thomas Ltd,Manufacturing,United States,-31.0,Pro,Organic Search,,2024-02-18,,False
ACC-102475,Adams PLC,Logistics,United States,5.0,Starter,Sales-Led,REP-009,2024-08-14,2026-02-14,True
ACC-102564,Robinson-Smith,Logistics,France,1.0,Starter,Partner,,17-Apr-2024,17-Sep-2024,False
ACC-104353,Perry PLC,Media,United Kingdom,82.0,Business,Sales-Led,REP-032,2025-02-15,2025-09-15,True
ACC-105121,Davis-Yu,E-commerce,India,8.0,Starter,Content/SEO,,27/08/2024,,True
ACC-104198,"Alvarez, Edwards and Aguirre",Healthcare,United Kingdom,1975.0,Enterprise,Sales-Led,REP-034,12/30/2024,2025-06-30,True
ACC-102608,"  Hunt, Schneider and Hartman  ",Media,United States,25.0,Business,Referral,,16-Feb-2023,,True
ACC-104701,Thomas-Jones,Manufacturing,France,12.0,Starter,Organic Search,,2023-12-26,,True
ACC-100707,Owens-Lang,FinTech,Canada,153.0,Business,Content/SEO,,07/01/2023,,True
ACC-103046,Moore-Brown,Real Estate,India,1957.0,Enterprise,Content/SEO,,2024-03-17,,True
ACC-105187,Russell Ltd,Manufacturing,Germany,,Pro,Referral,,08/22/2024,,True
ACC-101093,Nicholson-Robertson,Education,United States,18.0,Starter,Content/SEO,,2024-10-09,,True
ACC-104639,Mendez-Tyler,SaaS,United States,7.0,Starter,Referral,,04/17/2024,2024-05-17,True
ACC-101376,Winters PLC,FinTech,U.S.A.,,Pro,Referral,,10-Aug-2022,10-Dec-2024,True
ACC-105987,"Jones, Evans and Grimes",Logistics,United States,14.0,starter,Content/SEO,,2025-08-31,,True
ACC-100072,Henderson-Bernard,SaaS,Sweden,9.0,Starter,Organic Search,,11/20/2022,05/20/2026,False
ACC-101922,"Walker, Brock and Simmons",Education,India,14.0,Pro,Referral,,03/01/2023,,False
ACC-104531,Martinez Ltd,Media,United States,5.0,Starter,Referral,,2024-12-13,2025-08-13,False
ACC-105658,Lutz-Fleming,,united states,11.0,Starter,Referral,,02/01/2025,,False
ACC-101764,Williams-Johnson,Healthcare,United States,97.0,Pro,Paid Ads,,02/11/2024,,True
ACC-100743,"Alvarez, Williams and Jones",FinTech,United states ,281.0,Enterprise,Organic Search,REP-016,2025-05-03,,True
ACC-105427,"Gonzales, Lopez and Thompson",E-commerce,US,23.0,Pro,Organic Search,,2022-08-01,,False
ACC-101005,Thompson PLC,Media,United States,13.0,Starter,Paid Ads,,2025-07-17,,True
ACC-102668,"Brady, James and Reese",Consulting,Brazil,10.0,Starter,Paid Ads,,,2024-02-16,True
ACC-101190,Marsh-Banks,E-commerce,US,39.0,Pro,Referral,,10/24/2022,2023-01-24,True
ACC-104375,Nelson Ltd,,UK,11.0,Starter,Sales-Led,REP-032,2024-06-23,,True
ACC-102601,Phillips PLC,Logistics,USA,20.0,pro,Content/SEO,,23/10/2022,2023-08-23,True
ACC-101125,"Erickson, Armstrong and Lee",Education,Brazil,9.0,Pro,Referral,,07/16/2024,,True
ACC-101241,"Valencia, Joseph and Walls",Media,United States,25.0,Pro,Content/SEO,,08/24/2022,2025-04-24,True
ACC-105245,Robinson Group,Real Estate,India,756.0,Enterprise,Sales-Led,REP-032,2024-11-29,2026-05-29,True
ACC-105451,"Mcmahon, Curry and Beck",Logistics,United states ,19.0,Pro,Content/SEO,,2024-05-31,2025-08-31,True
ACC-105781,Barnes-Harris,E-commerce,United States,97.0,Business,Organic Search,,08/16/2022,2022-10-16,True
ACC-103351,"Figueroa, Mcpherson and Howard",Manufacturing,United States,11.0,Starter,Referral,,14/01/2024,2024-06-14,True
ACC-104008,Gonzalez-Mata,Media,Netherlands,19.0,Pro,Referral,,2022-06-21,,False
ACC-101577,"Jordan, Swanson and Franklin",FinTech,Australia,7.0,Starter,Sales-Led,REP-038,2022-12-11,,True
ACC-103906,"Frank, Holland and Ferguson",Logistics,India,234.0,Business,,,2022-07-02,,True
ACC-103729,Johnson-Hill,Media,United States,45.0,Pro,Referral,,09-Feb-2025,,True
ACC-101343,Brown LLC,Media,United States,18.0,Pro,Sales-Led,REP-009,06/19/2025,,True
ACC-101840,York LLC,Consulting,Germany,33.0,Pro,Organic Search,,01/20/2023,,True
ACC-100440,"Marks, Cook and Aguilar",Real Estate,Canada,9.0,Pro,Sales-Led,REP-008,2023-07-05,2024-09-05,True
ACC-101100,"Sanders, Leblanc and Maldonado",Healthcare,United Kingdom,30.0,Pro,Partner,,29-Jul-2024,,True
ACC-102637,Fowler-Torres,Consulting,US,3.0,Starter,Content/SEO,,2022-06-02,2023/07/02,True
ACC-105736,"Bradley, Coleman and Willis",Healthcare,United States,6.0,Starter,Referral,,2023-09-20,,True
ACC-100649,Todd-Pham,E-commerce,Netherlands,40.0,Pro,Organic Search,,11/06/2022,,True
ACC-101546,"Mcdonald, Dillon and George",SaaS,US,,Pro,Sales-Led,REP-029,2022-11-16,2025/07/16,True
ACC-105218,"Lee, Salazar and Colon",FinTech,USA,235.0,Business,Content/SEO,,2022-12-14,2025-04-14,True
ACC-104638,  Goodman and Sons  ,SaaS,Japan,25.0,Pro,Organic Search,,13/04/2022,,True
ACC-102852,"Morgan, Hamilton and Hernandez",,Germany,2.0,Starter,Organic Search,,2022-09-07,2023-01-07,True
ACC-103503,Ramirez-Cruz,FinTech,U.S.A.,3.0,Starter,Paid Ads,,2024-04-21,2025-11-21,True
ACC-104371,Lee-Ramirez,Healthcare,Germany,128.0,Business,Organic Search,,2024-04-17,17/12/2024,True
ACC-100630,Small-Anderson,Media,Germany,11.0,Pro,Paid Ads,,2025-04-03,2025-06-03,True
ACC-101249,Mills Inc,Manufacturing,Canada,53.0,Business,Sales-Led,REP-001,2025-01-27,,True
ACC-104147,"Stone, Schaefer and Reyes",SaaS,Singapore,31.0,Pro,Content/SEO,,02/28/2024,2024-12-28,True
ACC-100482,"Andrews, Higgins and Carter",Real Estate,United Kingdom,18.0,Pro,Partner,,2022-04-11,09/11/2022,True
ACC-101584,"  Short, Ellison and Dixon  ",E-commerce,Germany,55.0,pro,Content/SEO,,2024-05-14,,True
ACC-101462,Combs-Davis,Logistics,Canada,3.0,Starter,Content/SEO,,2023-12-04,,True
ACC-103040,"Michael, Anderson and Carrillo",E-commerce,United States,931.0,Enterprise,Organic Search,REP-029,2022-09-03,,False
ACC-104675,Boone LLC,Real Estate,India,24.0,Pro,Paid Ads,,2023-03-16,2024-01-16,True
ACC-103273,Mooney Group,Consulting,USA,72.0,Pro,Organic Search,,2022-11-09,,True
ACC-103683,Taylor-Sawyer,Consulting,Brazil,4.0,Starter,Organic Search,,26-Mar-2024,,True
ACC-104275,Becker-Mckinney,Logistics,Germany,1193.0,Enterprise,Paid Ads,REP-022,2023-01-27,2025-10-27,True
ACC-103225,Lopez-Delgado,E-commerce,India,9.0,Starter,Referral,,2022-09-26,26-Jun-2023,True
ACC-101072,Bartlett-Sloan,Consulting,U.K.,3.0,Starter,Sales-Led,REP-004,2022-03-25,25-Sep-2024,True
ACC-102631,Nguyen-Johnson,Logistics,Singapore,28.0,Pro,Content/SEO,,2022-06-18,06/18/2025,True
ACC-101660,  Joseph-Brooks  ,e-commerce,Germany,91.0,Pro,Content/SEO,,2022-12-11,,True
ACC-102425,Wiggins-Silva,Consulting,Australia,7.0,Starter,Paid Ads,,2022-09-25,,True
